LINE_ID,PrevTemp,GenNum,Prev_PAL_FEMALE,PAL_FEMALE,Prev_PAN_FEMALE,PAN_FEMALE,Prev_PAL_FEMALE_comp,Prev_PAN_FEMALE_comp,Temp20
C_V07_R4,23.7,5,18,29,3,0,17,2,3.6999999999999993
C_V07_R4,27.1,6,29,0,0,0,28,0,7.100000000000001
C_V07_R5,24,2,3,27,0,8,2,0,4
C_V07_R5,24.4,3,27,23,8,1,26,7,4.399999999999999
C_V07_R5,24.8,4,23,11,1,0,22,0,4.800000000000001
C_V07_R5,23.7,5,11,29,4,0,10,3,3.6999999999999993
C_V07_R5,27.1,6,29,0,0,0,28,0,7.100000000000001
C_V08_R1,22.5,2,3,10,0,7,2,0,2.5
C_V08_R1,22.9,3,10,2,7,0,9,6,2.8999999999999986
C_V08_R1,26.3,4,2,23,0,1,1,0,6.300000000000001
C_V08_R1,26.7,5,23,19,7,0,22,6,6.699999999999999
C_V08_R1,25.6,6,19,10,0,0,18,0,5.600000000000001
C_V08_R1,24.5,7,10,5,0,0,9,0,4.5
C_V08_R1,27.9,8,5,3,0,0,4,0,7.899999999999999
C_V08_R1,26.8,9,3,0,4,25,2,3,6.800000000000001
C_V08_R2,22.5,2,3,13,0,8,2,0,2.5
C_V08_R2,22.9,3,13,0,8,17,12,7,2.8999999999999986
C_V08_R3,22.5,2,3,11,0,6,2,0,2.5
C_V08_R3,22.9,3,11,0,6,0,10,5,2.8999999999999986
C_V08_R4,22.5,2,3,0,0,9,2,0,2.5
C_V08_R5,22.5,2,3,14,0,6,2,0,2.5
C_V08_R5,22.9,3,14,7,6,0,13,5,2.8999999999999986
C_V08_R5,26.3,4,7,28,0,0,6,0,6.300000000000001
C_V08_R5,26.7,5,28,35,4,0,27,3,6.699999999999999
C_V08_R5,25.6,6,35,10,0,0,34,0,5.600000000000001
C_V08_R5,24.5,7,10,23,0,0,9,0,4.5
C_V08_R5,27.9,8,23,0,0,0,22,0,7.899999999999999
C_V09_R1,24,2,3,38,0,8,2,0,4
C_V09_R1,24.4,3,38,18,8,2,37,7,4.399999999999999
C_V09_R1,23.3,4,18,47,2,0,17,1,3.3000000000000007
C_V09_R1,25.2,5,47,2,4,0,46,3,5.199999999999999
C_V09_R1,27.1,6,2,0,0,0,1,0,7.100000000000001
C_V09_R2,24,2,3,5,0,7,2,0,4
C_V09_R2,24.4,3,5,10,7,8,4,6,4.399999999999999
C_V09_R2,23.3,4,10,37,8,1,9,7,3.3000000000000007
C_V09_R2,25.2,5,37,1,7,9,36,6,5.199999999999999
C_V09_R2,27.1,6,1,0,9,11,0,8,7.100000000000001
C_V09_R3,24,2,3,20,0,10,2,0,4
C_V09_R3,24.4,3,20,28,10,0,19,9,4.399999999999999
C_V09_R3,23.3,4,28,11,0,1,27,0,3.3000000000000007
C_V09_R3,25.2,5,11,18,7,1,10,6,5.199999999999999
C_V09_R3,27.1,6,18,8,1,3,17,0,7.100000000000001
C_V09_R3,27.5,7,8,5,3,0,7,2,7.5
C_V09_R3,27.9,8,5,0,0,0,4,0,7.899999999999999
C_V09_R4,24,2,3,0,0,9,2,0,4
C_V09_R5,24,2,3,1,0,9,2,0,4
C_V09_R5,24.4,3,1,0,9,5,0,8,4.399999999999999
C_V10_R1,22.5,2,3,21,0,10,2,0,2.5
C_V10_R1,24.4,3,21,14,10,3,20,9,4.399999999999999
C_V10_R1,24.8,4,14,41,3,0,13,2,4.800000000000001
C_V10_R1,26.7,5,41,16,6,3,40,5,6.699999999999999
C_V10_R1,25.6,6,16,9,3,2,15,2,5.600000000000001
C_V10_R1,24.5,7,9,36,2,0,8,1,4.5
C_V10_R1,26.4,8,36,18,0,0,35,0,6.399999999999999
C_V10_R1,26.8,9,18,0,4,0,17,3,6.800000000000001
C_V10_R2,22.5,2,3,8,0,10,2,0,2.5
C_V10_R2,24.4,3,8,4,10,0,7,9,4.399999999999999
C_V10_R2,24.8,4,4,37,0,0,3,0,4.800000000000001
C_V10_R2,26.7,5,37,33,4,1,36,3,6.699999999999999
C_V10_R2,25.6,6,33,6,1,5,32,0,5.600000000000001
C_V10_R2,24.5,7,6,20,5,2,5,4,4.5
C_V10_R2,26.4,8,20,0,2,0,19,1,6.399999999999999
C_V10_R3,22.5,2,3,3,0,10,2,0,2.5
C_V10_R3,24.4,3,3,4,10,6,2,9,4.399999999999999
C_V10_R3,24.8,4,4,0,6,40,3,5,4.800000000000001
C_V10_R4,22.5,2,3,12,0,9,2,0,2.5
C_V10_R4,24.4,3,12,0,9,6,11,8,4.399999999999999
C_V10_R5,22.5,2,3,14,0,10,2,0,2.5
C_V10_R5,24.4,3,14,12,10,0,13,9,4.399999999999999
C_V10_R5,24.8,4,12,30,0,0,11,0,4.800000000000001
C_V10_R5,26.7,5,30,40,4,0,29,3,6.699999999999999
C_V10_R5,25.6,6,40,0,0,0,39,0,5.600000000000001
C_V11_R1,25.5,2,3,15,0,5,2,0,5.5
C_V11_R1,22.9,3,15,31,5,0,14,4,2.8999999999999986
C_V11_R1,24.8,4,31,0,0,0,30,0,4.800000000000001
C_V11_R2,25.5,2,3,15,0,9,2,0,5.5
C_V11_R2,22.9,3,15,24,9,0,14,8,2.8999999999999986
C_V11_R2,24.8,4,24,39,0,0,23,0,4.800000000000001
C_V11_R2,25.2,5,39,28,4,0,38,3,5.199999999999999
C_V11_R2,25.6,6,28,15,0,0,27,0,5.600000000000001
C_V11_R2,24.5,7,15,39,0,0,14,0,4.5
C_V11_R2,26.4,8,39,22,0,0,38,0,6.399999999999999
C_V11_R2,26.8,9,22,0,4,0,21,3,6.800000000000001
C_V11_R3,25.5,2,3,13,0,11,2,0,5.5
C_V11_R3,22.9,3,13,24,11,1,12,10,2.8999999999999986
C_V11_R3,24.8,4,24,16,1,1,23,0,4.800000000000001
C_V11_R3,25.2,5,16,30,7,0,15,6,5.199999999999999
C_V11_R3,25.6,6,30,10,0,0,29,0,5.600000000000001
C_V11_R3,24.5,7,10,39,0,0,9,0,4.5
C_V11_R3,26.4,8,39,0,0,0,38,0,6.399999999999999
C_V11_R4,25.5,2,3,13,0,9,2,0,5.5
C_V11_R4,22.9,3,13,28,9,0,12,8,2.8999999999999986
C_V11_R4,24.8,4,28,16,0,0,27,0,4.800000000000001
C_V11_R4,25.2,5,16,27,4,0,15,3,5.199999999999999
C_V11_R4,25.6,6,27,48,0,0,26,0,5.600000000000001
C_V11_R4,24.5,7,48,25,0,0,47,0,4.5
C_V11_R4,26.4,8,25,5,0,0,24,0,6.399999999999999
C_V11_R4,26.8,9,5,0,4,18,4,3,6.800000000000001
C_V11_R5,25.5,2,3,33,0,9,2,0,5.5
C_V11_R5,22.9,3,33,20,9,0,32,8,2.8999999999999986
C_V11_R5,24.8,4,20,3,0,0,19,0,4.800000000000001
C_V11_R5,25.2,5,3,23,4,0,2,3,5.199999999999999
C_V11_R5,25.6,6,23,15,0,0,22,0,5.600000000000001
C_V11_R5,24.5,7,15,33,0,0,14,0,4.5
C_V11_R5,26.4,8,33,4,0,0,32,0,6.399999999999999
C_V11_R5,26.8,9,4,0,4,5,3,3,6.800000000000001
C_V12_R1,25.5,2,3,27,0,10,2,0,5.5
C_V12_R1,25.9,3,27,31,10,6,26,9,5.899999999999999
C_V12_R1,24.8,4,31,5,6,26,30,5,4.800000000000001
C_V12_R1,26.7,5,5,0,32,64,4,31,6.699999999999999
C_V12_R2,25.5,2,3,30,0,7,2,0,5.5
C_V12_R2,25.9,3,30,26,7,0,29,6,5.899999999999999
C_V12_R2,24.8,4,26,6,0,0,25,0,4.800000000000001
C_V12_R2,26.7,5,6,13,4,0,5,3,6.699999999999999
C_V12_R2,24.1,6,13,25,0,0,12,0,4.100000000000001
C_V12_R2,26,7,25,0,0,0,24,0,6
C_V12_R3,25.5,2,3,25,0,7,2,0,5.5
C_V12_R3,25.9,3,25,30,7,0,24,6,5.899999999999999
C_V12_R3,24.8,4,30,28,0,0,29,0,4.800000000000001
C_V12_R3,26.7,5,28,7,3,3,27,2,6.699999999999999
C_V12_R3,24.1,6,7,11,3,29,6,2,4.100000000000001
C_V12_R3,26,7,11,0,29,12,10,28,6
C_V12_R4,25.5,2,3,21,0,10,2,0,5.5
C_V12_R4,25.9,3,21,33,10,5,20,9,5.899999999999999
C_V12_R4,24.8,4,33,17,5,7,32,4,4.800000000000001
C_V12_R4,26.7,5,17,0,13,4,16,12,6.699999999999999
C_V12_R5,25.5,2,3,30,0,10,2,0,5.5
C_V12_R5,25.9,3,30,20,10,1,29,9,5.899999999999999
C_V12_R5,24.8,4,20,7,1,0,19,0,4.800000000000001
C_V12_R5,26.7,5,7,28,4,3,6,3,6.699999999999999
C_V12_R5,24.1,6,28,5,3,5,27,2,4.100000000000001
C_V12_R5,26,7,5,7,5,5,4,4,6
C_V12_R5,24.9,8,7,38,5,0,6,4,4.899999999999999
C_V12_R5,25.3,9,38,0,6,0,37,5,5.300000000000001
M_S_R1,24,2,3,38,0,0,2,0,4
M_S_R1,24.4,3,38,29,0,0,37,0,4.399999999999999
M_S_R1,24.8,4,29,25,0,0,28,0,4.800000000000001
M_S_R1,25.2,5,25,28,0,0,24,0,5.199999999999999
M_S_R1,25.6,6,28,9,0,0,27,0,5.600000000000001
M_S_R1,26,7,9,36,0,0,8,0,6
M_S_R1,26.4,8,36,5,0,0,35,0,6.399999999999999
M_S_R1,26.8,9,5,14,0,0,4,0,6.800000000000001
M_S_R1,27.2,10,14,0,0,0,13,0,7.199999999999999
M_S_R10,24,2,3,25,0,0,2,0,4
M_S_R10,24.4,3,25,14,0,0,24,0,4.399999999999999
M_S_R10,24.8,4,14,40,0,0,13,0,4.800000000000001
M_S_R10,25.2,5,40,34,0,0,39,0,5.199999999999999
M_S_R10,25.6,6,34,19,0,0,33,0,5.600000000000001
M_S_R10,26,7,19,1,0,0,18,0,6
M_S_R10,26.4,8,1,3,0,0,0,0,6.399999999999999
M_S_R10,26.8,9,3,15,0,0,2,0,6.800000000000001
M_S_R10,27.2,10,15,0,0,0,14,0,7.199999999999999
M_S_R11,24,2,3,19,0,0,2,0,4
M_S_R11,24.4,3,19,35,0,0,18,0,4.399999999999999
M_S_R11,24.8,4,35,11,0,0,34,0,4.800000000000001
M_S_R11,25.2,5,11,45,0,0,10,0,5.199999999999999
M_S_R11,25.6,6,45,27,0,0,44,0,5.600000000000001
M_S_R11,26,7,27,1,0,0,26,0,6
M_S_R11,26.4,8,1,1,0,0,0,0,6.399999999999999
M_S_R11,26.8,9,1,0,0,0,0,0,6.800000000000001
M_S_R12,24,2,3,26,0,0,2,0,4
M_S_R12,24.4,3,26,38,0,0,25,0,4.399999999999999
M_S_R12,24.8,4,38,15,0,0,37,0,4.800000000000001
M_S_R12,25.2,5,15,20,0,0,14,0,5.199999999999999
M_S_R12,25.6,6,20,33,0,0,19,0,5.600000000000001
M_S_R12,26,7,33,5,0,0,32,0,6
M_S_R12,26.4,8,5,0,0,0,4,0,6.399999999999999
M_S_R13,24,2,3,36,0,0,2,0,4
M_S_R13,24.4,3,36,7,0,0,35,0,4.399999999999999
M_S_R13,24.8,4,7,31,0,0,6,0,4.800000000000001
M_S_R13,25.2,5,31,21,0,0,30,0,5.199999999999999
M_S_R13,25.6,6,21,10,0,0,20,0,5.600000000000001
M_S_R13,26,7,10,16,0,0,9,0,6
M_S_R13,26.4,8,16,31,0,0,15,0,6.399999999999999
M_S_R13,26.8,9,31,0,0,0,30,0,6.800000000000001
M_S_R14,24,2,3,17,0,0,2,0,4
M_S_R14,24.4,3,17,0,0,0,16,0,4.399999999999999
M_S_R15,24,2,3,27,0,0,2,0,4
M_S_R15,24.4,3,27,31,0,0,26,0,4.399999999999999
M_S_R15,24.8,4,31,19,0,0,30,0,4.800000000000001
M_S_R15,25.2,5,19,15,0,0,18,0,5.199999999999999
M_S_R15,25.6,6,15,5,0,0,14,0,5.600000000000001
M_S_R15,26,7,5,18,0,0,4,0,6
M_S_R15,26.4,8,18,25,0,0,17,0,6.399999999999999
M_S_R15,26.8,9,25,15,0,0,24,0,6.800000000000001
M_S_R15,27.2,10,15,0,0,0,14,0,7.199999999999999
M_S_R16,24,2,3,24,0,0,2,0,4
M_S_R16,24.4,3,24,28,0,0,23,0,4.399999999999999
M_S_R16,24.8,4,28,17,0,0,27,0,4.800000000000001
M_S_R16,25.2,5,17,0,0,0,16,0,5.199999999999999
M_S_R17,24,2,3,12,0,0,2,0,4
M_S_R17,24.4,3,12,28,0,0,11,0,4.399999999999999
M_S_R17,24.8,4,28,14,0,0,27,0,4.800000000000001
M_S_R17,25.2,5,14,30,0,0,13,0,5.199999999999999
M_S_R17,25.6,6,30,14,0,0,29,0,5.600000000000001
M_S_R17,26,7,14,8,0,0,13,0,6
M_S_R17,26.4,8,8,29,0,0,7,0,6.399999999999999
M_S_R17,26.8,9,29,0,0,0,28,0,6.800000000000001
M_S_R18,24,2,3,48,0,0,2,0,4
M_S_R18,24.4,3,48,18,0,0,47,0,4.399999999999999
M_S_R18,24.8,4,18,3,0,0,17,0,4.800000000000001
M_S_R18,25.2,5,3,17,0,0,2,0,5.199999999999999
M_S_R18,25.6,6,17,9,0,0,16,0,5.600000000000001
M_S_R18,26,7,9,0,0,0,8,0,6
M_S_R19,24,2,3,21,0,0,2,0,4
M_S_R19,24.4,3,21,8,0,0,20,0,4.399999999999999
M_S_R19,24.8,4,8,9,0,0,7,0,4.800000000000001
M_S_R19,25.2,5,9,23,0,0,8,0,5.199999999999999
M_S_R19,25.6,6,23,38,0,0,22,0,5.600000000000001
M_S_R19,26,7,38,2,0,0,37,0,6
M_S_R19,26.4,8,2,2,0,0,1,0,6.399999999999999
M_S_R19,26.8,9,2,0,0,0,1,0,6.800000000000001
M_S_R2,24,2,3,27,0,0,2,0,4
M_S_R2,24.4,3,27,19,0,0,26,0,4.399999999999999
M_S_R2,24.8,4,19,0,0,0,18,0,4.800000000000001
M_S_R20,24,2,3,28,0,0,2,0,4
M_S_R20,24.4,3,28,1,0,0,27,0,4.399999999999999
M_S_R20,24.8,4,1,2,0,0,0,0,4.800000000000001
M_S_R20,25.2,5,2,39,0,0,1,0,5.199999999999999
M_S_R20,25.6,6,39,15,0,0,38,0,5.600000000000001
M_S_R20,26,7,15,7,0,0,14,0,6
M_S_R20,26.4,8,7,12,0,0,6,0,6.399999999999999
M_S_R20,26.8,9,12,0,0,0,11,0,6.800000000000001
M_S_R21,24,2,3,2,0,0,2,0,4
M_S_R21,24.4,3,2,26,0,0,1,0,4.399999999999999
M_S_R21,24.8,4,26,12,0,0,25,0,4.800000000000001
M_S_R21,25.2,5,12,34,0,0,11,0,5.199999999999999
M_S_R21,25.6,6,34,28,0,0,33,0,5.600000000000001
M_S_R21,26,7,28,2,0,0,27,0,6
M_S_R21,26.4,8,2,0,0,0,1,0,6.399999999999999
M_S_R22,24,2,3,29,0,0,2,0,4
M_S_R22,24.4,3,29,0,0,0,28,0,4.399999999999999
M_S_R23,24,2,3,35,0,0,2,0,4
M_S_R23,24.4,3,35,10,0,0,34,0,4.399999999999999
M_S_R23,24.8,4,10,2,0,0,9,0,4.800000000000001
M_S_R23,25.2,5,2,1,0,0,1,0,5.199999999999999
M_S_R23,25.6,6,1,0,0,0,0,0,5.600000000000001
M_S_R24,24,2,3,41,0,0,2,0,4
M_S_R24,24.4,3,41,14,0,0,40,0,4.399999999999999
M_S_R24,24.8,4,14,14,0,0,13,0,4.800000000000001
M_S_R24,25.2,5,14,21,0,0,13,0,5.199999999999999
M_S_R24,25.6,6,21,36,0,0,20,0,5.600000000000001
M_S_R24,26,7,36,12,0,0,35,0,6
M_S_R24,26.4,8,12,24,0,0,11,0,6.399999999999999
M_S_R24,26.8,9,24,0,0,0,23,0,6.800000000000001
M_S_R25,24,2,3,37,0,0,2,0,4
M_S_R25,24.4,3,37,4,0,0,36,0,4.399999999999999
M_S_R25,24.8,4,4,0,0,0,3,0,4.800000000000001
M_S_R26,24,2,3,8,0,0,2,0,4
M_S_R26,24.4,3,8,11,0,0,7,0,4.399999999999999
M_S_R26,24.8,4,11,0,0,0,10,0,4.800000000000001
M_S_R27,24,2,3,14,0,0,2,0,4
M_S_R27,24.4,3,14,27,0,0,13,0,4.399999999999999
M_S_R27,24.8,4,27,2,0,0,26,0,4.800000000000001
M_S_R27,25.2,5,2,30,0,0,1,0,5.199999999999999
M_S_R27,25.6,6,30,40,0,0,29,0,5.600000000000001
M_S_R27,26,7,40,3,0,0,39,0,6
M_S_R27,26.4,8,3,0,0,0,2,0,6.399999999999999
M_S_R28,24,2,3,14,0,0,2,0,4
M_S_R28,24.4,3,14,5,0,0,13,0,4.399999999999999
M_S_R28,24.8,4,5,0,0,0,4,0,4.800000000000001
M_S_R29,24,2,3,12,0,0,2,0,4
M_S_R29,24.4,3,12,38,0,0,11,0,4.399999999999999
M_S_R29,24.8,4,38,39,0,0,37,0,4.800000000000001
M_S_R29,25.2,5,39,28,0,0,38,0,5.199999999999999
M_S_R29,25.6,6,28,27,0,0,27,0,5.600000000000001
M_S_R29,26,7,27,2,0,0,26,0,6
M_S_R29,26.4,8,2,0,0,0,1,0,6.399999999999999
M_S_R3,24,2,3,31,0,0,2,0,4
M_S_R3,24.4,3,31,28,0,0,30,0,4.399999999999999
M_S_R3,24.8,4,28,12,0,0,27,0,4.800000000000001
M_S_R3,25.2,5,12,31,0,0,11,0,5.199999999999999
M_S_R3,25.6,6,31,37,0,0,30,0,5.600000000000001
M_S_R3,26,7,37,6,0,0,36,0,6
M_S_R3,26.4,8,6,15,0,0,5,0,6.399999999999999
M_S_R3,26.8,9,15,0,0,0,14,0,6.800000000000001
M_S_R30,24,2,3,31,0,0,2,0,4
M_S_R30,24.4,3,31,38,0,0,30,0,4.399999999999999
M_S_R30,24.8,4,38,29,0,0,37,0,4.800000000000001
M_S_R30,25.2,5,29,1,0,0,28,0,5.199999999999999
M_S_R30,25.6,6,1,0,0,0,0,0,5.600000000000001
M_S_R31,24,2,3,23,0,0,2,0,4
M_S_R31,24.4,3,23,24,0,0,22,0,4.399999999999999
M_S_R31,24.8,4,24,30,0,0,23,0,4.800000000000001
M_S_R31,25.2,5,30,14,0,0,29,0,5.199999999999999
M_S_R31,25.6,6,14,16,0,0,13,0,5.600000000000001
M_S_R31,26,7,16,6,0,0,15,0,6
M_S_R31,26.4,8,6,7,0,0,5,0,6.399999999999999
M_S_R31,26.8,9,7,0,0,0,6,0,6.800000000000001
M_S_R32,24,2,3,17,0,0,2,0,4
M_S_R32,24.4,3,17,21,0,0,16,0,4.399999999999999
M_S_R32,24.8,4,21,40,0,0,20,0,4.800000000000001
M_S_R32,25.2,5,40,7,0,0,39,0,5.199999999999999
M_S_R32,25.6,6,7,56,0,0,6,0,5.600000000000001
M_S_R32,26,7,56,1,0,0,55,0,6
M_S_R32,26.4,8,1,0,0,0,0,0,6.399999999999999
M_S_R33,24,2,3,29,0,0,2,0,4
M_S_R33,24.4,3,29,13,0,0,28,0,4.399999999999999
M_S_R33,24.8,4,13,29,0,0,12,0,4.800000000000001
M_S_R33,25.2,5,29,36,0,0,28,0,5.199999999999999
M_S_R33,25.6,6,36,30,0,0,35,0,5.600000000000001
M_S_R33,26,7,30,16,0,0,29,0,6
M_S_R33,26.4,8,16,24,0,0,15,0,6.399999999999999
M_S_R33,26.8,9,24,10,0,0,23,0,6.800000000000001
M_S_R33,27.2,10,10,0,0,0,9,0,7.199999999999999
M_S_R34,24,2,3,24,0,0,2,0,4
M_S_R34,24.4,3,24,24,0,0,23,0,4.399999999999999
M_S_R34,24.8,4,24,3,0,0,23,0,4.800000000000001
M_S_R34,25.2,5,3,14,0,0,2,0,5.199999999999999
M_S_R34,25.6,6,14,40,0,0,13,0,5.600000000000001
M_S_R34,26,7,40,0,0,0,39,0,6
M_S_R35,24,2,3,27,0,0,2,0,4
M_S_R35,24.4,3,27,34,0,0,26,0,4.399999999999999
M_S_R35,24.8,4,34,14,0,0,33,0,4.800000000000001
M_S_R35,25.2,5,14,5,0,0,13,0,5.199999999999999
M_S_R35,25.6,6,5,26,0,0,4,0,5.600000000000001
M_S_R35,26,7,26,0,0,0,25,0,6
M_S_R36,24,2,3,24,0,0,2,0,4
M_S_R36,24.4,3,24,28,0,0,23,0,4.399999999999999
M_S_R36,24.8,4,28,35,0,0,27,0,4.800000000000001
M_S_R36,25.2,5,35,36,0,0,34,0,5.199999999999999
M_S_R36,25.6,6,36,4,0,0,35,0,5.600000000000001
M_S_R36,26,7,4,20,0,0,3,0,6
M_S_R36,26.4,8,20,16,0,0,19,0,6.399999999999999
M_S_R36,26.8,9,16,5,0,0,15,0,6.800000000000001
M_S_R36,27.2,10,5,0,0,0,4,0,7.199999999999999
M_S_R37,24,2,3,9,0,0,2,0,4
M_S_R37,24.4,3,9,17,0,0,8,0,4.399999999999999
M_S_R37,24.8,4,17,9,0,0,16,0,4.800000000000001
M_S_R37,25.2,5,9,0,0,0,8,0,5.199999999999999
M_S_R38,24,2,3,31,0,0,2,0,4
M_S_R38,24.4,3,31,30,0,0,30,0,4.399999999999999
M_S_R38,24.8,4,30,23,0,0,29,0,4.800000000000001
M_S_R38,25.2,5,23,27,0,0,22,0,5.199999999999999
M_S_R38,25.6,6,27,32,0,0,26,0,5.600000000000001
M_S_R38,26,7,32,13,0,0,31,0,6
M_S_R38,26.4,8,13,13,0,0,12,0,6.399999999999999
M_S_R38,26.8,9,13,2,0,0,12,0,6.800000000000001
M_S_R38,27.2,10,2,0,0,0,1,0,7.199999999999999
M_S_R39,24,2,3,15,0,0,2,0,4
M_S_R39,24.4,3,15,23,0,0,14,0,4.399999999999999
M_S_R39,24.8,4,23,7,0,0,22,0,4.800000000000001
M_S_R39,25.2,5,7,16,0,0,6,0,5.199999999999999
M_S_R39,25.6,6,16,20,0,0,15,0,5.600000000000001
M_S_R39,26,7,20,2,0,0,19,0,6
M_S_R39,26.4,8,2,41,0,0,1,0,6.399999999999999
M_S_R39,26.8,9,41,0,0,0,40,0,6.800000000000001
M_S_R4,24,2,3,31,0,0,2,0,4
M_S_R4,24.4,3,31,33,0,0,30,0,4.399999999999999
M_S_R4,24.8,4,33,15,0,0,32,0,4.800000000000001
M_S_R4,25.2,5,15,32,0,0,14,0,5.199999999999999
M_S_R4,25.6,6,32,31,0,0,31,0,5.600000000000001
M_S_R4,26,7,31,20,0,0,30,0,6
M_S_R4,26.4,8,20,19,0,0,19,0,6.399999999999999
M_S_R4,26.8,9,19,4,0,0,18,0,6.800000000000001
M_S_R4,27.2,10,4,0,0,0,3,0,7.199999999999999
M_S_R40,24,2,3,34,0,0,2,0,4
M_S_R40,24.4,3,34,9,0,0,33,0,4.399999999999999
M_S_R40,24.8,4,9,0,0,0,8,0,4.800000000000001
M_S_R41,24,2,3,9,0,0,2,0,4
M_S_R41,24.4,3,9,34,0,0,8,0,4.399999999999999
M_S_R41,24.8,4,34,41,0,0,33,0,4.800000000000001
M_S_R41,25.2,5,41,44,0,0,40,0,5.199999999999999
M_S_R41,25.6,6,44,16,0,0,43,0,5.600000000000001
M_S_R41,26,7,16,5,0,0,15,0,6
M_S_R41,26.4,8,5,21,0,0,4,0,6.399999999999999
M_S_R41,26.8,9,21,0,0,0,20,0,6.800000000000001
M_S_R42,24,2,3,12,0,0,2,0,4
M_S_R42,24.4,3,12,15,0,0,11,0,4.399999999999999
M_S_R42,24.8,4,15,38,0,0,14,0,4.800000000000001
M_S_R42,25.2,5,38,13,0,0,37,0,5.199999999999999
M_S_R42,25.6,6,13,36,0,0,12,0,5.600000000000001
M_S_R42,26,7,36,4,0,0,35,0,6
M_S_R42,26.4,8,4,34,0,0,3,0,6.399999999999999
M_S_R42,26.8,9,34,1,0,0,33,0,6.800000000000001
M_S_R42,27.2,10,1,0,0,0,0,0,7.199999999999999
M_S_R43,24,2,3,27,0,0,2,0,4
M_S_R43,24.4,3,27,3,0,0,26,0,4.399999999999999
M_S_R43,24.8,4,3,29,0,0,2,0,4.800000000000001
M_S_R43,25.2,5,29,0,0,0,28,0,5.199999999999999
M_S_R44,24,2,3,8,0,0,2,0,4
M_S_R44,24.4,3,8,8,0,0,7,0,4.399999999999999
M_S_R44,24.8,4,8,35,0,0,7,0,4.800000000000001
M_S_R44,25.2,5,35,31,0,0,34,0,5.199999999999999
M_S_R44,25.6,6,31,15,0,0,30,0,5.600000000000001
M_S_R44,26,7,15,9,0,0,14,0,6
M_S_R44,26.4,8,9,27,0,0,8,0,6.399999999999999
M_S_R44,26.8,9,27,1,0,0,26,0,6.800000000000001
M_S_R44,27.2,10,1,0,0,0,0,0,7.199999999999999
M_S_R45,24,2,3,7,0,0,2,0,4
M_S_R45,24.4,3,7,32,0,0,6,0,4.399999999999999
M_S_R45,24.8,4,32,42,0,0,31,0,4.800000000000001
M_S_R45,25.2,5,42,38,0,0,41,0,5.199999999999999
M_S_R45,25.6,6,38,34,0,0,37,0,5.600000000000001
M_S_R45,26,7,34,11,0,0,33,0,6
M_S_R45,26.4,8,11,34,0,0,10,0,6.399999999999999
M_S_R45,26.8,9,34,0,0,0,33,0,6.800000000000001
M_S_R46,24,2,3,2,0,0,2,0,4
M_S_R46,24.4,3,2,3,0,0,1,0,4.399999999999999
M_S_R46,24.8,4,3,4,0,0,2,0,4.800000000000001
M_S_R46,25.2,5,4,31,0,0,3,0,5.199999999999999
M_S_R46,25.6,6,31,36,0,0,30,0,5.600000000000001
M_S_R46,26,7,36,3,0,0,35,0,6
M_S_R46,26.4,8,3,0,0,0,2,0,6.399999999999999
M_S_R47,24,2,3,17,0,0,2,0,4
M_S_R47,24.4,3,17,34,0,0,16,0,4.399999999999999
M_S_R47,24.8,4,34,16,0,0,33,0,4.800000000000001
M_S_R47,25.2,5,16,38,0,0,15,0,5.199999999999999
M_S_R47,25.6,6,38,21,0,0,37,0,5.600000000000001
M_S_R47,26,7,21,10,0,0,20,0,6
M_S_R47,26.4,8,10,20,0,0,9,0,6.399999999999999
M_S_R47,26.8,9,20,0,0,0,19,0,6.800000000000001
M_S_R48,24,2,3,20,0,0,2,0,4
M_S_R48,24.4,3,20,15,0,0,19,0,4.399999999999999
M_S_R48,24.8,4,15,27,0,0,14,0,4.800000000000001
M_S_R48,25.2,5,27,15,0,0,26,0,5.199999999999999
M_S_R48,25.6,6,15,38,0,0,14,0,5.600000000000001
M_S_R48,26,7,38,1,0,0,37,0,6
M_S_R48,26.4,8,1,0,0,0,0,0,6.399999999999999
M_S_R49,24,2,3,36,0,0,2,0,4
M_S_R49,24.4,3,36,34,0,0,35,0,4.399999999999999
M_S_R49,24.8,4,34,47,0,0,33,0,4.800000000000001
M_S_R49,25.2,5,47,32,0,0,46,0,5.199999999999999
M_S_R49,25.6,6,32,34,0,0,31,0,5.600000000000001
M_S_R49,26,7,34,4,0,0,33,0,6
M_S_R49,26.4,8,4,20,0,0,3,0,6.399999999999999
M_S_R49,26.8,9,20,1,0,0,19,0,6.800000000000001
M_S_R49,27.2,10,1,0,0,0,0,0,7.199999999999999
M_S_R5,24,2,3,33,0,0,2,0,4
M_S_R5,24.4,3,33,42,0,0,32,0,4.399999999999999
M_S_R5,24.8,4,42,25,0,0,41,0,4.800000000000001
M_S_R5,25.2,5,25,13,0,0,24,0,5.199999999999999
M_S_R5,25.6,6,13,57,0,0,12,0,5.600000000000001
M_S_R5,26,7,57,13,0,0,56,0,6
M_S_R5,26.4,8,13,14,0,0,12,0,6.399999999999999
M_S_R5,26.8,9,14,7,0,0,13,0,6.800000000000001
M_S_R5,27.2,10,7,0,0,0,6,0,7.199999999999999
M_S_R50,24,2,3,31,0,0,2,0,4
M_S_R50,24.4,3,31,33,0,0,30,0,4.399999999999999
M_S_R50,24.8,4,33,36,0,0,32,0,4.800000000000001
M_S_R50,25.2,5,36,0,0,0,35,0,5.199999999999999
